시군구,어린이집명,어린이집유형,운영현황,통학차량운영여부
성동구,하니삐아제 어린이집,민간,정상,운영
성동구,예사랑 어린이집,민간,정상,운영
성동구,천사 어린이집,가정,정상,미운영
성동구,뽀뽀뽀어린이집,민간,정상,운영
성동구,튼튼삐아제어린이집,민간,정상,미운영
성동구,곤지잼잼 어린이집,민간,정상,미운영
성동구,별초롱 어린이집,민간,정상,운영
성동구,송정어린이집,민간,정상,미운영
성동구,큰별어린이집,민간,정상,미운영
성동구,행복가득어린이집,민간,정상,운영
성동구,유림어린이집,민간,휴지,운영
성동구,성진어린이집,민간,정상,미운영
성동구,에벤에셀어린이집,민간,정상,미운영
성동구,ABC 어린이집,민간,정상,운영
성동구,삼성어린이집,민간,정상,운영
성동구,딩동댕어린이집,민간,정상,운영
성동구,장미 몬테소리 어린이집,민간,정상,운영
성동구,베스트베이비어린이집,민간,정상,미운영
성동구,즐거운어린이집,민간,정상,미운영
성동구,동산 어린이집,민간,정상,운영
성동구,신해맑은어린이집,민간,정상,운영
성동구,옹달샘어린이집,민간,정상,미운영
성동구,피노키오어린이집,민간,정상,미운영
성동구,롯데어린이집,가정,휴지,미운영
성동구,세림 어린이집,가정,정상,미운영
성동구,아이꿈어린이집,가정,정상,미운영
성동구,예영어린이집,가정,정상,미운영
성동구,푸른숲어린이집,가정,정상,미운영
성동구,아이사랑영재 어린이집,가정,정상,미운영
성동구,해담솔 어린이집,가정,정상,운영
성동구,하늘꿈 어린이집,가정,정상,미운영
성동구,성동종합사회복지관 부설 방과후 어린이집,국공립,정상,미운영
성동구,서울숲미래연 어린이집,민간,정상,운영
성동구,한빛 어린이집,가정,정상,미운영
성동구,라온어린이집,가정,정상,미운영
성동구,두리두리어린이집,가정,정상,미운영
성동구,고운꽃뜰 어린이집,가정,정상,미운영
성동구,금빛 어린이집,가정,정상,미운영
성동구,옥수종합사회복지관 부설 좋은벗방과후교실어린이집,국공립,정상,미운영
성동구,사랑 어린이집,가정,정상,미운영
성동구,건영어린이집,가정,정상,미운영
성동구,꼬꼬마 어린이집,가정,정상,미운영
성동구,아이나무어린이집,가정,정상,미운영
성동구,구립 성모어린이집,국공립,정상,미운영
성동구,신광성 어린이집,민간,정상,운영
성동구,꿈나무 어린이집,가정,정상,미운영
성동구,또또 어린이집,가정,정상,미운영
성동구,구립 한솔어린이집,국공립,정상,미운영
성동구,코알라 베이비 어린이집,가정,정상,미운영
성동구,구립 행응어린이집,국공립,정상,운영
성동구,행복한아기나라 어린이집,가정,정상,미운영
성동구,영재 어린이집,가정,정상,미운영
성동구,키즈맘 어린이집,가정,정상,미운영
성동구,구립 행당방과후교실어린이집,국공립,정상,미운영
성동구,드림몬테소리 어린이집,가정,정상,미운영
성동구,푸르지오 어린이집,가정,정상,미운영
성동구,아이러브 어린이집,가정,정상,운영
성동구,짐키드어린이집,가정,정상,미운영
성동구,엔젤어린이집,가정,정상,미운영
성동구,아이원어린이집,가정,정상,미운영
성동구,엘림몬테소리어린이집,가정,정상,미운영
성동구,행복한 어린이집,가정,정상,미운영
성동구,초록향기어린이집,가정,정상,운영
성동구,힐스테이트 어린이집,민간,정상,미운영
성동구,하랑어린이집,가정,정상,미운영
성동구,햇님어린이집,가정,정상,미운영
성동구,소은삐아제어린이집,가정,정상,미운영
성동구,꼬마숲어린이집,가정,정상,미운영
성동구,이마트어린이집,직장,정상,미운영
성북구,구름나무어린이집,민간,정상,운영
성동구,둥지어린이집,가정,정상,미운영
성동구,예람어린이집,가정,정상,미운영
성동구,디즈니 어린이집,가정,정상,미운영
성동구,사과나무어린이집,가정,정상,미운영
성동구,대림꼬마숲어린이집,가정,정상,미운영
성동구,한양키움 어린이집,민간,정상,운영
성동구,구립 동아어린이집,국공립,정상,미운영
성동구,초록어린이집,가정,정상,미운영
성동구,구립 행당푸르지오어린이집,국공립,정상,미운영
성동구,청계벽산어린이집,가정,정상,미운영
성동구,아이뜰어린이집,가정,정상,미운영
성동구,늘푸른 어린이집,가정,정상,미운영
성동구,엄마맘어린이집,가정,정상,미운영
성동구,구립 사과꽃어린이집,국공립,정상,미운영
성동구,토토어린이집,가정,정상,미운영
성동구,구립 금호자이미소어린이집,국공립,정상,미운영
성동구,으뜸꼬마숲어린이집,가정,정상,미운영
성동구,구립 왕십리어린이집,국공립,정상,미운영
성동구,예인꼬마숲어린이집,가정,정상,미운영
성동구,아이으뜸어린이집,가정,정상,미운영
성동구,햇살어린이집,가정,정상,미운영
성동구,자연어린이집,가정,정상,미운영
성동구,구립 래미안리버젠어린이집,국공립,정상,미운영
성동구,구립 래미안하이리버어린이집,국공립,정상,미운영
성동구,다온어린이집,가정,정상,미운영
성동구,구립 금호자이햇살어린이집,국공립,정상,미운영
성동구,아기나무어린이집,가정,정상,미운영
성동구,하늘어린이집,가정,휴지,미운영
성동구,큰꿈어린이집,가정,정상,미운영
성동구,구립 서울숲어린이집,국공립,정상,미운영
성동구,호야어린이집,가정,정상,미운영
성동구,한울어린이집,가정,정상,미운영
성동구,아이젤어린이집,가정,정상,미운영
성동구,구립 독서당어린이집,국공립,정상,미운영
성동구,아이숲어린이집,가정,정상,미운영
성동구,우리은행어린이집,직장,정상,미운영
성동구,구립 금삼어린이집,국공립,정상,미운영
성동구,구립 성삼보듬이나눔이어린이집,국공립,정상,미운영
성동구,행복어린이집,가정,정상,미운영
성동구,도담아이 어린이집,가정,정상,미운영
성동구,구립 극동그린어린이집,국공립,정상,운영
성동구,센트라스어린이집,가정,정상,미운영
성동구,꽃가람어린이집,가정,정상,미운영
성동구,샛별어린이집,가정,정상,미운영
성북구,하은어린이집,민간,정상,운영
성동구,구립성이어린이집,국공립,정상,미운영
성동구,구립왕도어린이집,국공립,정상,미운영
성동구,구립양지어린이집,국공립,정상,미운영
성동구,구립마장현대어린이집,국공립,정상,미운영
성동구,구립 매봉도담어린이집,국공립,정상,미운영
성동구,구립 텐즈힐두리어린이집,국공립,정상,미운영
성동구,구립 서울숲더샵어린이집,국공립,정상,미운영
성동구,구립 우리어린이집,국공립,정상,미운영
성동구,구립 가람어린이집,국공립,정상,미운영
성동구,구립 금호키움어린이집,국공립,정상,미운영
성동구,구립 별하어린이집,국공립,정상,미운영
성동구,구립 꽃초롱어린이집,국공립,정상,미운영
성동구,구립 송정햇살어린이집,국공립,정상,미운영
성동구,구립 해아림어린이집,국공립,정상,미운영
성동구,빛나 어린이집,가정,정상,미운영
성동구,구립 신금호자이어린이집,국공립,정상,미운영
성동구,구립 옥수파크어린이집,국공립,정상,미운영
성동구,구립 옥수힐스어린이집,국공립,정상,미운영
성동구,해달별어린이집,가정,정상,미운영
성동구,구립 센트라스라온어린이집,국공립,정상,미운영
성동구,구립 센트라스으뜸어린이집,국공립,정상,미운영
성동구,구립 센트라스아띠어린이집,국공립,정상,미운영
성동구,구립 센트라스나래어린이집,국공립,정상,
성동구,구립 극동미라주어린이집,국공립,정상,미운영
성동구,신도어린이집,직장,정상,미운영
성동구,온누리어린이집,가정,정상,미운영
성동구,서울시설공단 누비어린이집,직장,정상,
성동구,구립 왕십리자이어린이집,국공립,정상,미운영
성동구,공룡 어린이집,가정,정상,미운영
성동구,서울교통공사 어린이집,직장,정상,미운영
성동구,구립 이편한세상금호어린이집,국공립,정상,미운영
성동구,구립 힐스테이트서울숲리버어린이집,국공립,정상,미운영
성동구,구립 텐즈아이어린이집,국공립,정상,미운영
성동구,구립 맑은샘어린이집,국공립,정상,
성북구,새봄어린이집,민간,정상,운영
성북구,e-편한세상 어린이집,가정,정상,미운영
성북구,영광어린이집,법인·단체등,정상,운영
성북구,장위서머힐어린이집,민간,정상,운영
성북구,청솔어린이집,가정,정상,미운영
성북구,한아름어린이집,민간,휴지,미운영
성북구,사랑어린이집,가정,정상,미운영
성북구,삼성래미안어린이집,민간,정상,미운영
성북구,아이뜰 어린이집,가정,정상,미운영
성북구,햇살가득 어린이집,가정,정상,미운영
성북구,파아란어린이집,민간,정상,미운영
성북구,동아 어린이집,가정,정상,미운영
성북구,드림어린이집,가정,정상,미운영
